"Street/Name","stationcode","Zipcode","Invited","Turnout","Turnout percentage"
"Basisschool het Bossche Hart 1","1655","4731EB","0","117",Inf
"Basisschool het Bossche Hart 2","1655","4731EB","0","169",Inf
"Basisschool het Bossche Hart 3","1655","4744BX","2064","671",0.325096899224806
"Fidei et Arti","1655","4731HV","2255","946",0.419512195121951
"Gemeentehuis 1","1655","4731HV","0","415",Inf
"Gemeentehuis 2","1655","4731HV","0","549",Inf
"Gemeentehuis Woensdag","1655","4731GJ","2217","557",0.251240414975192
"Gemeentewerf 1","1655","4731GJ","0","112",Inf
"Gemeentewerf 2","1655","4731GJ","0","198",Inf
"Gemeentewerf 3","1655","4731RA","2100","423",0.201428571428571
"Het Kompas","1655","4741AV","1340","419",0.312686567164179
"Het Veerhuis 1","1655","4741AV","0","307",Inf
"Het Veerhuis 2","1655","4741AV","0","497",Inf
"Het Veerhuis 3","1655","4751CS","2056","830",0.403696498054475
"Sint Jan de Doper kerk 1","1655","4751CS","0","291",Inf
"Sint Jan de Doper kerk 2","1655","4751CS","0","527",Inf
"Sint Jan de Doper kerk Woensdag","1655","4741AR","2295","806",0.35119825708061
"Sporthal de Beuk","1655","4731CG","2259","807",0.357237715803453
"Sportkantine de Parrestee","1655","4741EJ","2033","930",0.457452041318249
"Voetbalkantine Oud Gastel","1655","4751CJ","1836","380",0.206971677559913
"Voetbalkantine Stampersgat 1","1655","4751CJ","0","53",Inf
"Voetbalkantine Stampersgat 2","1655","4751CJ","0","102",Inf
"Voetbalkantine Stampersgat 3","1655","4754AM","1033","378",0.365924491771539
"Zaal Hart van Gastel","1655","4751HR","1852","710",0.383369330453564
"Dorpshuis 't Perron","1","5591 HM","1287","568",0.441336441336441
"Handboogsportvereniging Rozen van Oranje","2","5591 GH","1369","436",0.318480642804967
"Gemeentehuis","3","5591 HS","1598","687",0.42991239048811
"Gymzaal Engelse Tuin","4","5591 BP","1428","681",0.476890756302521
"Heemkundekring de Heerlijkheid HLZ","5","5591 NE","1301","634",0.487317448116833
"Basisschool De Trumakkers","6","5591 NG","1330","614",0.461654135338346
"Dorpshuis de Schammert","7","5595 CD","1291","847",0.656080557707204
"Basisschool Sint Jan","8","5595 GN","1174","292",0.248722316865417
"'t Brouwershuis","9","5595 XC","1237","300",0.242522231204527
"Dorpshuis Valentijn","10","6029 RJ","1576","728",0.461928934010152
"Gemeentehuis Maandag","314","5591 HS","0","517",Inf
"Gemeentehuis Dinsdag","315","5591 HS","0","606",Inf
"Dorpshuis de Schammert Maandag","714","5595 CD","0","321",Inf
"Dorpshuis de Schammert Dinsdag","715","5595 CD","0","369",Inf
"Wijkhuis Brede school de Fonkel","102","5701 VL","2651","934",0.352319879290834
"Valkennest (Bethlehemkerk)","104","5702 PJ","1493","308",0.20629604822505
"ROC ter Aa","106","5702 NR","2087","525",0.251557259223766
"Gymzaal de Fonkel (ingang Dasstraat)","107","5701 VE","2274","166",0.0729991204925242
"Gymzaal Koekoekstraat (ingang Reigerzaal)","108","5702 PT","1648","508",0.308252427184466
"Bibliotheek Helmond","110","5701 RV","2458","602",0.244914564686737
"Gymzaal Hobostraat","202","5702 TH","1584","384",0.242424242424242
"Wijkcentrum de Boerderij","203","5702 JD","1527","448",0.293385723641126
"Sporthal de Braak","204","5703 HV","2210","434",0.196380090497738
"Gymzaal Paulus Potterlaan","206","5702 CV","2315","573",0.247516198704104
"Gymzaal Montgolfierstraat","301","5703 EE","1988","390",0.196177062374245
"Wijkhuis de Lier","303","5703 BW","2080","516",0.248076923076923
"Wijkhuis de Brem","401","5709 BT","2185","372",0.17025171624714
"Gymzaal de Straap","402","5709 KG","2114","227",0.107379375591296
"Wijkhuis de Brem","403","5709 BT","2134","745",0.349109653233365
"Wijkcentrum Parkzicht","405","5709 PZ","2025","887",0.438024691358025
"Gymzaal Dierdonk","407","5709 PZ","1943","769",0.395779722079259
"Buurthuis St. Anna","501","5705 AM","2273","555",0.244170699516058
"Gemeenschapshuis de Loop","502","5704 AP","2430","1048",0.431275720164609
"Wijkgebouw de Zonnesteen","505","5704 HZ","1945","513",0.263753213367609
"Veka Sporthal","506","5709 AB","1153","380",0.329575021682567
"Veka Sporthal (kantine)","507","5709 AB","1853","449",0.242309767943875
"Sporthal Suytkade (ingang zijkant)","508","5705 KZ","1354","308",0.227474150664697
"De Geseldonk","602","5706 KC","2886","908",0.314622314622315
"Wijkhuis 't Brandpunt","606","5708 ZD","2761","955",0.345889170590366
"Sporthal de Veste (ingang Brandpunt)","608","5708 ZD","2611","1022",0.39142091152815
"Gymzaal de Vendelier","611","5706 KH","2720","1227",0.451102941176471
"Gymzaal 't Baken","612","5706 CW","2509","907",0.361498605021921
"Zaal Adelaars","613","5706 AL","2561","968",0.377977352596642
"Sporthal Westwijzer (ingang wijkhuis)","702","5707 TJ","1802","380",0.210876803551609
"Sporthal Westwijzer (ingang wijkhuis)","703","5707 TJ","2112","480",0.227272727272727
"Societeit de Gezelligheid","801","5707 HJ","2028","1251",0.616863905325444
"Het Speelhuis","803","5707 DZ","2122","680",0.320452403393025
"Zalencentrum de Smed","901","5708 GJ","2230","1166",0.522869955156951
"Gymzaal Gasthuisstraat (naast St. Trudoschool)","902","5708 HK","2293","1097",0.478412559965111
"Drive-thru","920","5701 SH","0","228",Inf
"Wijkhuis Brede School de Fonkel","1102","5701 VL","0","200",Inf
"Wijkcentrum de Boerderij","1203","5702 JD","0","181",Inf
"Wijkhuis de Lier","1303","5703 BW","0","120",Inf
"Wijkhuis de Brem","1401","5709 BT","0","177",Inf
"Wijkcentrum Parkzicht","1405","5709 PZ","0","212",Inf
"Wijkgebouw de Zonnesteen","1505","5704 HZ","0","156",Inf
"Wijkhuis 't Brandpunt","1606","5708 ZD","0","258",Inf
"Zaal Adelaars","1613","5706 AL","0","233",Inf
"Sporthal Westwijzer (ingang wijkhuis)","1702","5707 TJ","0","130",Inf
"Het Speelhuis","1803","5707 DZ","0","163",Inf
"Gymzaal Gasthuisstraat (naast St. Trudoschool)","1902","5708 HK","0","224",Inf
"Mobiel stembureau","1903","","0","58",Inf
"Wijkhuis Brede school de Fonkel","2102","5701 VL","0","366",Inf
"Wijkcentrum de Boerderij","2203","5702 JD","0","272",Inf
"Wijkhuis de Lier","2303","5703 BW","0","234",Inf
"Wijkhuis de Brem","2401","5709 BT","0","316",Inf
"Wijkcentrum Parkzicht","2405","5709 PZ","0","349",Inf
"Wijkgebouw de Zonnesteen","2505","5704 HZ","0","248",Inf
"Wijkhuis 't Brandpunt","2606","5708 ZD","0","480",Inf
"Zaal Adelaars","2613","5706 AL","0","380",Inf
"Sporthal Westwijzer (ingang wijkhuis)","2702","5707 TJ","0","193",Inf
"Het Speelhuis","2803","5707 DZ","0","306",Inf
"Gymzaal Gasthuisstraat (naast St. Trudoschool)","2902","5708 HK","0","338",Inf
"Mobiel stembureau","2903","","0","120",Inf
"Stembureau Gemeentehuis Drunen","1","5151 JH","1168","1387",1.1875
"Stembureau KC Wereldwijs, gymzaal","2","5151 ZK","1453","521",0.358568479008947
"Stembureau De Remise","3","5151 BM","1177","780",0.662701784197111
"Stembureau Dillenburcht Sporthal 2","4","5151 VW","1269","229",0.180457052797478
"Stembureau D'n Elshof","5","5154 AK","1520","687",0.451973684210526
"Stembureau De Stulp (2)","6","5151 MR","1436","579",0.403203342618384
"Stembureau Dillenburcht Sporthal 1","7","5151 VW","1299","250",0.192455735180908
"Stembureau De Stulp 1","8","5151 MR","1407","599",0.425728500355366
"Stembureau De Brug Gymzaal 1","9","5152 JB","1326","479",0.361236802413273
"Stembureau De Brug gymzaal 2","10","5152 JB","1554","521",0.335263835263835
"Stembureau De Schakel","11","5156 AH","1167","303",0.259640102827764
"Stembureau Seniorensociëteit","12","5256 AD","1334","540",0.4047976011994
"Stembureau Theater De Nieuwe schuur","13","5255 AB","858","445",0.518648018648019
"Stembureau Wijkwinkel Oudheusden","14","5156 CJ","1017","278",0.273352999016716
"Stembureau Gemeentehuis Vlijmen","15","5251 ED","1579","1573",0.996200126662445
"Stembureau De Korf","16","5251 AW","1663","223",0.134095009019844
"Stembureau Sporthal Die Heygrave 1","17","5251 CJ","1681","459",0.273051754907793
"Stembureau Sporthal Die Heygrave 2","18","5251 CJ","1334","430",0.322338830584708
"Stembureau De Korf 2","19","5251 AW","1362","225",0.165198237885463
"Stembureau Het Patronaat","20","5253 AJ","1296","705",0.543981481481482
"Stembureau De Steeg 1","21","5254 JD","1012","413",0.408102766798419
"Stembureau TTV Hooghei","22","5251 LB","1645","250",0.151975683890578
"Stembureau Sporthal Die Heygrave 3","23","5251 CJ","1202","430",0.357737104825291
"Stembureau De Vennen gymzaal","24","5151 CA","1342","353",0.263040238450075
"Stembureau Het Water ontmoetingsruimte","25","5152 GE","1241","571",0.460112812248187
"Stembureau M.F.A. Caleidoscoop","26","5251 NG","1674","781",0.466547192353644
"Stembureau D'n Bork","28","5253 AG","876","227",0.259132420091324
"Stembureau De Zandley","29","5151 HK","0","35",Inf
"Stembureau Sint Janshof","30","5251 BL","0","13",Inf
"Stembureau De Steeg 2","32","5254 JD","1012","407",0.402173913043478
"Stembureau Gemeentehuis Drunen (maandag)","101","5151 JH","0","752",Inf
"Stembureau Seniorensociëteit (maandag)","112","5256 AD","0","151",Inf
"Stembureau Gemeentehuis Vlijmen (maandag)","115","5251 ED","0","745",Inf
"Stembureau Het Patronaat (maandag)","120","5253 AJ","0","185",Inf
"Stembureau D'n Elshof","205","5154 AK","0","281",Inf
"Stembureau De Schakel","211","5156 AH","0","229",Inf
"Stembureau De Steeg","221","5254 JD","0","418",Inf
"Stembureau TTV Hooghei","222","5251 LB","0","350",Inf
"Gemeentehuis Hilvarenbeek","1","5081 CA","12935","1206",0.0932354078082721
"The Box","2","5081 CT","0","326",Inf
"Herberg Den Hemel","3","5081 HG","0","269",Inf
"Cafe-zaal 'Schuttershof'","4","5085 EG","0","566",Inf
"Dorpsgebouw 't Gebint","5","5084 HG","0","445",Inf
"Basisschool Starrebos","6","5081 VH","0","717",Inf
"Basisschool De Doelakkers","7","5081 XM","0","575",Inf
"Partycentrum 'Hercules'","8","5087 BJ","0","1092",Inf
"Zaal 'Den Horst'","9","5089 NK","0","490",Inf
"Mobiele stembureau Safaripark Beeksebergen","10","5081 NJ","0","244",Inf
"Gemeentehuis Hilvarenbeek","21","5081 CA","0","395",Inf
"Partycentrum 'Hercules'","28","5087 BJ","0","590",Inf
"Gemeentehuis Hilvarenbeek","31","5081 CA","0","273",Inf
"Partycentrum 'Hercules'","38","5087 BJ","0","347",Inf
"Brouwerijcafe (1)","1659","5737BN","0","567",Inf
"Brouwerijcafé (1)","1659","5737BN","1783","199",0.111609646662928
"Brouwerijcafe (2)","1659","5737BN","0","408",Inf
"Buurthuis","1659","5738AV","1646","605",0.367557715674362
"Buurthuis (1)","1659","5738AV","0","87",Inf
"Buurthuis (2)","1659","5738AV","0","166",Inf
"De Couwenbergh","1659","5738AV","0","881",Inf
"De Couwenbergh (1)","1659","5735EA","2548","340",0.133437990580848
"De Couwenbergh (2)","1659","5735EA","0","412",Inf
"De Dreef","1659","5735JB","2172","794",0.365561694290976
"Dorpshuis","1659","5737CB","1797","748",0.416249304396216
"Gemeentehuis","1659","5741GA","1210","512",0.423140495867769
"Gemeentehuis (1)","1659","5741GA","0","353",Inf
"Gemeentehuis (2)","1659","5741GA","0","579",Inf
"Muziekcentrum 't Anker","1659","5741JE","1944","716",0.368312757201646
"Ontmoetingscentrum","1659","5741BC","1369","429",0.31336742147553
"Tennishal D'n Ouwe Toren","1659","5741ND","1613","485",0.300681959082455
"Voormalige videotheek","1659","5741CE","2574","851",0.330613830613831
"Het Klavier","1","5171 CV","1740","830",0.477011494252874
"Voormalig Bankkantoor","2","5171 RA","1350","504",0.373333333333333
"Gildenbond","3","5171 JM","1620","577",0.356172839506173
"Park Vossenberg","4","5171 DA","1295","604",0.466409266409266
"Auto-, fiets stemstraat Kaatsheuvel","5","5171 PH","1580","101",0.0639240506329114
"Buurthuis Pannehoef","6","5171 ZC","1555","507",0.32604501607717
"De Touwladder","7","5171 WS","1825","594",0.325479452054795
"Crossroads","8","5172 EA","1820","793",0.435714285714286
"Kerk Sint Jans Onthoofding","9","5175 BA","1615","526",0.325696594427245
"De Wetering","10","5175 BZ","1710","990",0.578947368421053
"Basisschool De Vlinderboom","11","5175 TE","1760","349",0.198295454545455
"'t Maoske","12","5176 NJ","510","363",0.711764705882353
"Het Klavier","16","5171 CV","250","765",3.06
"Het Klavier","17","5171 CV","250","527",2.108
"De Wetering","18","5175 BZ","250","286",1.144
"De Wetering","19","5175 BZ","250","428",1.712
"Mobiel stembureau","23","5171 CV","85","187",2.2
"Gemeentehuis Meierijstad","1","5461 KN","1460","963",0.65958904109589
"Wijnu gebouw","2","5461 EA","1716","759",0.442307692307692
"Wijkgebouw De Bloemfontein","3","5462 AE","1485","454",0.305723905723906
"Stichting Turkse Eenheid Veghel","4","5461 AA","1990","600",0.301507537688442
"Wijkgebouw De Lapvoet","5","5463 JA","1540","664",0.431168831168831
"Loods familie Verbeek","6","5463 PC","1335","259",0.194007490636704
"Rode kruis gebouw","7","5463 HM","2230","580",0.260089686098655
"Gymzaal Zuid, Basisschool De Vijfmaster","8","5463 ET","1425","482",0.338245614035088
"BS de Uilenbrink","9","5467 BM","1300","614",0.472307692307692
"Natuurtuin 't Bundertje","10","5467 AC","1102","473",0.429219600725953
"Wijkgebouw De Spil","11","5467 JZ","1060","506",0.477358490566038
"Basisschool  de Ieme","12","5467 KR","1241","438",0.352941176470588
"ROC de Leijgraaf","13","5467 HA","1261","488",0.386994448850119
"M.F.C. De Hintel","14","5464 PN","1635","673",0.411620795107034
"Gymzaal naast D'n Brak","15","5464 VR","1510","721",0.477483443708609
"Dorpshuis Zijtaart","16","5465 RJ","1525","813",0.533114754098361
"Gemeenschapshuis De Brink","17","5466 PE","1219","619",0.507793273174733
"Basisschool De Empel","18","5469 SL","1282","527",0.411076443057722
"Ter Aa Sport en Ontmoetingscentrum","19","5469 CG","1307","429",0.32823259372609
"Raadhuis Erp","20","5469 BK","1456","732",0.502747252747253
"Gemeenschapshuis 't Span","21","5469 EX","890","465",0.52247191011236
"Gemeenschapshuis Den Hazenpot","22","5469 PS","642","412",0.641744548286604
"Sportzaal 't Ven","23","5464 PG","1681","429",0.255205234979179
"Drive-in gemeentewerf Veghel","30","5465 TA","0","47",Inf
"RAADhuis Schijndel","101","5482 NG","1075","437",0.406511627906977
"Gymzaal EBC Oost, bij bs de Beemd","102","5482 KE","1748","517",0.295766590389016
"Sportcomplex De Dioscuren","103","5481 KD","1834","925",0.504362050163577
"Basisschool de Regenboog","104","5482 BJ","1613","458",0.283942963422195
"Sociaal Cultureel Centrum de Vink","105","5482 BD","1503","689",0.458416500332668
"Gymzaal bij de Schakel","106","5482 DA","1435","681",0.474564459930314
"'t Spectrum","107","5482 WN","1879","783",0.416711016498137
"Sociaal Cultureel Centrum de Kajuit","108","5482 MA","1876","638",0.340085287846482
"Gymzaal EBC Noord, bij bs De Vossenberg","109","5481 HD","988","292",0.295546558704453
"Het Gasthuis","110","5481 HL","1426","549",0.384992987377279
"Café Zaal De HeerenMeester","111","5481 EJ","1420","479",0.337323943661972
"Museum Jan Heestershuis","112","5481 BL","1213","459",0.378400659521847
"Café-Zaal 't Zuid","113","5481 AR","1340","450",0.335820895522388
"Drive-in gemeentewerf Schijndel","130","5482 WL","0","133",Inf
"Kasteel-Raadhuis Dommelrode","201","5492 GD","1134","484",0.426807760141093
"De Beurs zalencentrum","202","5492 AD","1139","505",0.443371378402107
"Basisschool Dommelrode","203","5492 BJ","1227","519",0.422982885085575
"Touringcarbedrijf Van Hoof Reizen","204","5491 EG","1512","630",0.416666666666667
"Basisschool Eerschot","205","5491 AB","1767","768",0.434634974533107
"Gymzaal Armenhoef, bij de Odaschool","206","5491 GC","1741","746",0.428489373923033
"Sportzaal De Kienehoef","207","5491 JT","1995","921",0.461654135338346
"De Meidoorn","208","5492 EC","1335","617",0.462172284644195
"MFA De Loop'r","209","5491 XP","896","458",0.511160714285714
"Zalencentrum De Beckart","210","5492 HT","2055","970",0.472019464720195
"Drive-in manege De Pijnhorst","230","5491 LR","0","148",Inf
"Mobiel stembureau 1: OBB","500","5461 KN","284","76",0.267605633802817
"Mobiel stembureau 2: WAS","501","5461 KN","238","58",0.243697478991597
"Gemeentehuis Meierijstad","14001","5461 KN","0","428",Inf
"Raadhuis Erp","14020","5469 BK","0","218",Inf
"Sportzaal 't Ven","14023","5464 PG","0","142",Inf
"Drive-in gemeentewerf Veghel","14030","5465 TA","0","69",Inf
"'t Spectrum","14107","5482 WN","0","423",Inf
"Drive-in gemeentewerf Schijndel","14130","5482 WL","0","81",Inf
"Kasteel-Raadhuis Dommelrode","14201","5492 GD","0","308",Inf
"Drive-in manege De Pijnhorst","14230","5491 LR","0","62",Inf
"Gemeentehuis Meierijstad","15001","5461 KN","0","711",Inf
"Raadhuis Erp","15020","5469 BK","0","329",Inf
"Sportzaal 't Ven","15023","5464 PG","0","227",Inf
"Drive-in Gemeentewerf Veghel","15030","5465 TA","0","68",Inf
"'t Spectrum","15107","5482 WN","0","751",Inf
"Drive-in gemeentewerf Schijndel","15130","5482 WL","0","153",Inf
"Kasteel-Raadhuis Dommelrode","15201","5492 GD","0","492",Inf
"Drive-in Manege de Pijnhorst","15230","5491 LR","0","136",Inf
"Theater de Schuur","1","4761 CA","1750","587",0.335428571428571
"Theaterzaal De Borgh","2","4761 BE","1720","829",0.481976744186047
"Pluspunt Serena","3","4761 TW","1723","869",0.504352872896111
"Het Anker","4","4761 CD","1599","209",0.130706691682301
"Gymzaal Droge Mark","5","4761 JB","1700","520",0.305882352941176
"Trefpunt","6","4761 ZC","1713","1038",0.605954465849387
"Vier Hoog Zevenbergen","7","4762 AL","1693","219",0.129356172474897
"Ons Stedeke","8","4772 RA","733","365",0.497953615279673
"De Zevensprong","9","4765 CP","1387","585",0.421773612112473
"Gymzaal Klundert Spido","10","4791 JN","1541","596",0.386761842959117
"De Niervaert","11","4791 GB","1611","389",0.241464928615767
"De Stad Klundert","12","4791 HL","1666","719",0.431572629051621
"De Ankerkuil","13","4781 AR","903","374",0.414174972314507
"D' Ouwe School","14","4759 BD","906","457",0.504415011037528
"De Standaert","15","4758 AJ","1835","557",0.303542234332425
"Buurthuis Irene","16","4797 AJ","1875","784",0.418133333333333
"De Blokhut","17","4797 HT","1057","392",0.370860927152318
"De Parel","18","4793 CB","1445","646",0.447058823529412
"Het Trefpunt","19","4793 EP","1307","529",0.404743687834736
"De Graanbeurs","20","4793 GB","1544","387",0.250647668393782
"Pestalozzihuis","21","4794 AA","852","331",0.38849765258216
"Drive-in gemeentewerf Klundert","22","4791 PA","0","33",Inf
"Theaterzaal De Borgh","102","4761 BE","0","445",Inf
"De Stad Klundert","112","4791 HL","0","237",Inf
"De Standaert","115","4758 AJ","0","62",Inf
"Buurthuis Irene","116","4797 AJ","0","202",Inf
"De Parel","118","4793 CB","0","165",Inf
"Theaterzaal De Borgh","202","4761 BE","0","710",Inf
"De  Stad Klundert","212","4791 HL","0","394",Inf
"De Standaert","215","4758 AJ","0","119",Inf
"Buurthuis Irene","216","4797 AJ","0","224",Inf
"De Parel","218","4793 CB","0","275",Inf
"Het Klooster Raadszaal","1","5671 GA","1490","1119",0.751006711409396
"BS De Dassenburcht","3","5671 VP","1466","856",0.583901773533424
"BS De Nieuwe Linde","5","5673 AP","1744","816",0.467889908256881
"Gymzaal Jacobushoek","6","5672 HZ","2880","935",0.324652777777778
"Kerkgebouw de Regenboog","7","5671 GR","1651","218",0.132041187159297
"Wijkgebouw Scarabee","8","5672 EA","764","664",0.869109947643979
"Gasterij Jo van Dijkhof","9","5672 DA","1253","900",0.718276137270551
"Gemeenschapshuis De Koppelaar","11","5674 NW","761","457",0.600525624178712
"Gemeenschapshuis D'n Heuvel","12","5674 RR","1783","956",0.536174985978688
"Gemeenschapshuis Enode","13","5674 TN","614","416",0.677524429967427
"OBS de Rietpluim","14","5673 PS","2639","1060",0.401667298219022
"Gemeentehuis","15","5671 CK","1316","361",0.274316109422492
"Het mooiste blauw basisschool","16","5674 CK","837","399",0.476702508960573
"Het Klooster Raadszaal","17","5671 GA","0","573",Inf
"Gemeentehuis","18","5671 CK","0","239",Inf
"Het Klooster Raadszaal","19","5671 GA","0","787",Inf
"Gemeentehuis","20","5671 CK","0","257",Inf
"Zorgcentrum  De Akkers","21","5671 CW","0","38",Inf
"Gemeentehuis","1","5688 AK","1884","807",0.428343949044586
"Basisschool De Linde","2","5688 KB","1573","802",0.509853782581055
"Dorpshuis Hart van Spoordonk","4","5688 KN","1988","920",0.462776659959759
"Openbare basisschool De Korenbloem","6","5688 PG","1550","864",0.55741935483871
"De Kerk Oostelbeers","8","5091 BE","1447","770",0.532135452660677
"Kantine BBoys","9","5091 EM","1639","689",0.420378279438682
"Ontmoetingscentrum 'Ons Mevrouw'","10","5091 CB","1523","846",0.55548260013132
"Buurtvereniging de Heikneuters","11","5688 GD","1227","358",0.291768541157294
"Gymzaal de Halm","12","5688 SK","1454","524",0.360385144429161
"Groot Bijstervelt (Kapel)","13","5688 NM","1411","684",0.484762579730687
"Gemeentehuis","14","5688 AK","0","385",Inf
"Ontmoetingscentrum 'Ons Mevrouw'","15","5091 CB","0","157",Inf
"Gemeentehuis","16","5688 AK","0","655",Inf
"Ontmoetingscentrum 'Ons Mevrouw'","17","5091 CB","0","285",Inf
"Stadhuis","1","4902 ZP","4044","1183",0.292532146389713
"Theater de Bussel","2","4901 EJ","3175","1348",0.424566929133858
"Pannehoef","3","4905 AT","2504","927",0.370207667731629
"Speelgoed-& Carnavalsmuseum ""op Stelten""","4","4901 HT","1146","784",0.684118673647469
"Loods bij MidZuid","5","4902 SE","1769","127",0.071791972866026
"Sporthal Markkant","6","4906 KB","2782","1743",0.626527677929547
"Arendshof","7","4901 NE","1341","190",0.141685309470544
"Activiteitencentrum ""De Bunthoef""","8","4904 CA","2518","804",0.319301032565528
"Oosterheidehal","9","4904 LH","3719","1068",0.287173971497714
"ATV Scorpio","10","4903 RA","895","231",0.258100558659218
"Gymzaal Kruidenlaan","11","4907 AB","2463","1085",0.440519691433212
"Sporthal Arkendonk","12","4907 ZJ","2501","975",0.38984406237505
"Voetbalvereniging SCO","13","4908 DW","2352","476",0.202380952380952
"Twins Sporting Club","14","4907 EA","1779","363",0.204047217537943
"Gemeenschapshuis ""Oostquartier""","15","4909 AL","930","588",0.632258064516129
"De Klip","16","4849 BG","2725","1317",0.483302752293578
"Dorpshuis ""Den Brink""","17","4911 AW","896","746",0.832589285714286
"VV Oosterhout","18","4906 MK","3376","95",0.0281398104265403
"Oosterheem","19","4901 MN","1772","462",0.260722347629797
"Activiteitencentrum ""Dommelbergen""","20","4907 XP","2067","628",0.303821964199323
"De Doelen","21","4901 JA","1111","395",0.355535553555356
"Stadhuis","31","4902 ZP","0","641",Inf
"Pannehoef","32","4905 AT","0","529",Inf
"Oosterheidehal","33","4904 LH","0","454",Inf
"Sporthal Arkendonk","34","4907 ZJ","0","605",Inf
"Stadhuis","41","4902 ZP","0","898",Inf
"Pannehoef","42","4905 AT","0","839",Inf
"Oosterheidehal","43","4904 LH","0","561",Inf
"Sporthal Arkendonk","44","4907 ZJ","0","698",Inf
"Gemeentehuis Oss 1","1","5341 GM","1220","1024",0.839344262295082
"Wijkcentrum Schadewijk","2","5348 XA","1220","1329",1.08934426229508
"Basisschool De Korenaer","3","5345 TA","1220","1157",0.948360655737705
"Café Zaal 't Haasje","4","5386 AM","1220","506",0.414754098360656
"St. Ontmoetingscentrum Meteoor","5","5346 RT","1220","1160",0.950819672131147
"St. Gemeenschapshuis Acropolis","6","5366 BE","1220","428",0.350819672131148
"Gemeenschapshuis De Bongerd","7","5367 AA","1220","349",0.286065573770492
"Gemeenschapshuis Hart van Oijen","8","5394 AK","1220","616",0.504918032786885
"Gemeenschapshuis Avanti","9","5396 PN","1220","523",0.428688524590164
"Gymzaal Verdistraat 1","10","5343 VC","1220","499",0.409016393442623
"ROC De Leijgraaf","11","5344 CS","1220","448",0.367213114754098
"SV Ruwaard","12","5344 KW","1220","710",0.581967213114754
"Berghem Sport","13","5351 AB","1220","172",0.140983606557377
"'t Paviljoen","14","5357 PH","1220","331",0.271311475409836
"Wijkcentrum De Hille","15","5345 WB","1220","1875",1.53688524590164
"Gemeenschapshuis Haren","16","5368 AM","1220","413",0.338524590163934
"Dorpshuis 't Slotje","17","5373 BC","1220","1197",0.981147540983607
"Gemeenschapshuis Onder d'n Plag","18","5354 KC","1220","388",0.318032786885246
"Gemeenschapshuis De Berchplaets 1","19","5351 BZ","1220","1059",0.868032786885246
"Zalencentrum De Merx 1","20","5351 AR","1220","257",0.210655737704918
"Gemeenschaphuis De Nolder","21","5398 HK","1220","431",0.35327868852459
"Sportzaal De Zeuven Wilgen","22","5397 BR","1220","1236",1.01311475409836
"MFC De Koppellinck","23","5386 AS","1220","726",0.595081967213115
"Gemeenschapshuis Vidi Reo","24","5371 AX","1220","1082",0.886885245901639
"Titus Brandsma Parochie","25","5342 GC","1220","1250",1.02459016393443
"Sporthal den Hoge Graaf","26","5371 DA","1220","568",0.465573770491803
"Sporthal de Rusheuvel 1","27","5346 JH","1220","355",0.290983606557377
"Drive-thru parkeerplaats Rusheuvel 1","28","","1220","535",0.438524590163934
"Gymzaal Ruwaard II 1","29","5344 GK","1220","250",0.204918032786885
"Sporthal Mondriaan 1","30","5342 CM","1220","225",0.184426229508197
"Sporthal Mondriaan 2","31","5342 CM","1220","401",0.328688524590164
"Gemeenschapshuis De Berchplaets 2","32","5351 BZ","1220","919",0.75327868852459
"Zalencentrum De Merx 2","33","5351 AR","1220","200",0.163934426229508
"Sporthal de Rusheuvel 2","34","5346 JH","1220","556",0.455737704918033
"Gymzaal Ruwaard II 2","35","5344 GK","1220","293",0.24016393442623
"Gymzaal Verdistraat 2","36","5343 VC","1220","337",0.276229508196721
"Drive-thru parkeerplaats Rusheuvel 2","37","","1220","432",0.354098360655738
"Herinneringshuis Van Lith","38","5344 VN","1220","507",0.415573770491803
"Sociaal Cultureel Centrum  De Binnenstad","39","5341 LK","1220","377",0.309016393442623
"Gemeentehuis Oss 2","40","5341 GM","1220","821",0.672950819672131
"Gemeentehuis Oss","1401","5341 GM","1220","1080",0.885245901639344
"St. Gemeenschapshuis Acropolis","1406","5366 BE","1220","238",0.195081967213115
"Wijkcentrum De Hille","1415","5345 WB","1220","1050",0.860655737704918
"Gemeenschapshuis Onder d'n Plag","1418","5354 KC","1220","148",0.121311475409836
"Gemeenschapshuis De Berchplaets","1419","5351 BZ","1220","585",0.479508196721311
"Zalencentrum De Merx","1420","5351 AR","1220","118",0.0967213114754098
"Gemeenschaphuis De Nolder","1421","5398 HK","1220","121",0.0991803278688525
"MFC De Koppellinck","1423","5386 AS","1220","300",0.245901639344262
"Drive-thru parkeerplaats Rusheuvel 1","1428","","1220","163",0.133606557377049
"Drive-thru parkeerplaats Rusheuvel 2","1437","","1220","239",0.195901639344262
"Herinneringshuis Van Lith","1438","5344 VN","1220","353",0.289344262295082
"Gemeentehuis Oss","1501","5341 GM","1220","1365",1.11885245901639
"St. Gemeenschapshuis Acropolis","1506","5366 BE","1220","209",0.171311475409836
"Wijkcentrum De Hille","1515","5345 WB","1220","1250",1.02459016393443
"Gemeenschapshuis Onder d'n Plag","1518","5354 KC","1220","187",0.15327868852459
"Gemeenschapshuis De Berchplaets","1519","5351 BZ","1220","734",0.601639344262295
"Zalencentrum De Merx","1520","5351 AR","1220","175",0.14344262295082
"Gemeenschaphuis De Nolder","1521","5398 HK","1220","190",0.155737704918033
